FullTile,0,300,0
FullTile,0,350,0
FullTile,0,400,0
FullTile,0,450,0
FullTile,0,500,0
FullTile,0,550,0
FullTile,0,600,0
FullTile,0,650,0
FullTile,0,700,0
FullTile,0,200,50
FullTile,0,250,50
FullTile,0,300,50
FullTile,0,700,50
FullTile,0,750,50
FullTile,0,800,50
FullTile,0,150,100
FullTile,0,200,100
FullTile,0,800,100
FullTile,0,850,100
FullTile,0,100,150
FullTile,0,150,150
FullTile,0,850,150
FullTile,0,900,150
FullTile,0,50,200
FullTile,0,100,200
PlayerSpawnPoint,0,500,200
FullTile,0,900,200
FullTile,0,950,200
FullTile,0,0,250
FullTile,0,50,250
FullTile,0,950,250
FullTile,0,1000,250
FullTile,0,0,300
FullTile,0,1000,300
FullTile,0,0,350
FullTile,0,1000,350
FullTile,0,0,400
FullTile,0,450,400
FullTile,0,500,400
FullTile,0,550,400
FullTile,0,1000,400
FullTile,0,0,450
FullTile,0,350,450
FullTile,0,400,450
FullTile,0,450,450
FullTile,0,500,450
FullTile,0,550,450
FullTile,0,600,450
FullTile,0,650,450
FullTile,0,1000,450
FullTile,0,0,500
FullTile,0,300,500
FullTile,0,350,500
FullTile,0,400,500
FullTile,0,450,500
FullTile,0,500,500
FullTile,0,550,500
FullTile,0,600,500
FullTile,0,650,500
FullTile,0,700,500
FullTile,0,1000,500
FullTile,0,0,550
FullTile,0,50,550
OneWayTile,0,100,550
OneWayTile,0,150,550
OneWayTile,0,200,550
FullTile,0,250,550
FullTile,0,300,550
FullTile,0,350,550
FullTile,0,400,550
FullTile,0,450,550
FullTile,0,500,550
FullTile,0,550,550
FullTile,0,600,550
FullTile,0,650,550
FullTile,0,700,550
FullTile,0,750,550
OneWayTile,0,800,550
OneWayTile,0,850,550
OneWayTile,0,900,550
FullTile,0,950,550
FullTile,0,1000,550
FullTile,0,0,600
FullTile,0,1000,600
FullTile,0,0,650
FullTile,0,1000,650
FullTile,0,0,700
FullTile,0,1000,700
FullTile,0,0,750
OneWayTile,0,50,750
OneWayTile,0,100,750
OneWayTile,0,150,750
OneWayTile,0,450,750
OneWayTile,0,500,750
OneWayTile,0,550,750
OneWayTile,0,850,750
OneWayTile,0,900,750
OneWayTile,0,950,750
FullTile,0,1000,750
FullTile,0,0,800
FullTile,0,1000,800
FullTile,0,0,850
FullTile,0,1000,850
FullTile,0,0,900
OneWayTile,0,250,900
OneWayTile,0,300,900
OneWayTile,0,350,900
OneWayTile,0,650,900
OneWayTile,0,700,900
OneWayTile,0,750,900
FullTile,0,1000,900
FullTile,0,0,950
FullTile,0,1000,950
FullTile,0,0,1000
FullTile,0,1000,1000
FullTile,0,0,1050
OneWayTile,0,150,1050
OneWayTile,0,200,1050
OneWayTile,0,250,1050
FullTile,0,400,1050
OneWayTile,0,450,1050
OneWayTile,0,500,1050
OneWayTile,0,550,1050
FullTile,0,600,1050
OneWayTile,0,750,1050
OneWayTile,0,800,1050
OneWayTile,0,850,1050
FullTile,0,1000,1050
FullTile,0,0,1100
FullTile,0,400,1100
FullTile,0,600,1100
FullTile,0,1000,1100
FullTile,0,0,1150
FullTile,0,400,1150
FullTile,0,600,1150
FullTile,0,1000,1150
FullTile,0,0,1200
FullTile,0,50,1200
FullTile,0,100,1200
FullTile,0,150,1200
FullTile,0,200,1200
FullTile,0,250,1200
FullTile,0,300,1200
FullTile,0,350,1200
FullTile,0,400,1200
OneWayTile,0,450,1200
OneWayTile,0,500,1200
OneWayTile,0,550,1200
FullTile,0,600,1200
FullTile,0,650,1200
